time_,run no,fishno_db,fishno,cohort,cellno,age,length,mass,MeHg,MeHg egest rate,MeHg excr flux,MeHg gill flux,MeHg diet total,fishMeHg diet frac,Phyto 1MeHg diet frac,Primary Benth 3MeHg diet frac,Zoo 1MeHg diet frac
36755.000000,1,68,3,1,1,1.364384e+000,2.839672e+001,1.144919e+002,2.170746e-001,8.541494e-002,5.329033e-003,2.269579e-002,3.416597e-001,0.000000e+000,0.000000e+000,9.811679e-001,1.883209e-002
36755.000000,1,68,3,2,1,2.364384e+000,3.876546e+001,2.912760e+002,3.209043e-001,9.541173e-002,5.886716e-003,1.869751e-002,3.816469e-001,9.924702e-001,0.000000e+000,7.529845e-003,0.000000e+000
36755.000000,1,68,3,3,1,3.364384e+000,4.714627e+001,5.239769e+002,4.572991e-001,9.590406e-002,7.016269e-003,1.658723e-002,3.836162e-001,9.937345e-001,0.000000e+000,6.265550e-003,0.000000e+000
36755.000000,1,68,3,4,1,4.364384e+000,5.335867e+001,7.596000e+002,5.873345e-001,9.518334e-002,8.060496e-003,1.538791e-002,3.807334e-001,9.943532e-001,0.000000e+000,5.646842e-003,0.000000e+000
36755.000000,1,68,3,5,1,5.364384e+000,5.851980e+001,1.002025e+003,7.375944e-001,9.594860e-002,9.320451e-003,1.455453e-002,3.837944e-001,9.948421e-001,0.000000e+000,5.157877e-003,0.000000e+000
36755.000000,1,68,3,6,1,6.364384e+000,6.284794e+001,1.241204e+003,9.134518e-001,1.130395e-001,1.083241e-002,1.394373e-002,4.521581e-001,9.958913e-001,0.000000e+000,4.108653e-003,0.000000e+000
36755.000000,1,68,3,7,1,7.364384e+000,6.650095e+001,1.470461e+003,1.091510e+000,1.075129e-001,1.231112e-002,1.347954e-002,4.300515e-001,9.958913e-001,0.000000e+000,4.108653e-003,0.000000e+000
36755.000000,1,68,3,8,1,8.364384e+000,6.959851e+001,1.685659e+003,1.265008e+000,1.032655e-001,1.370432e-002,1.311746e-002,4.130618e-001,9.958913e-001,0.000000e+000,4.108653e-003,0.000000e+000
36755.000000,1,68,3,9,1,9.364384e+000,7.223425e+001,1.884514e+003,1.434087e+000,1.135546e-001,1.503377e-002,1.282948e-002,4.542184e-001,9.963844e-001,0.000000e+000,3.615581e-003,0.000000e+000
36755.000000,1,68,3,10,1,1.036438e+001,7.448306e+001,2.066058e+003,1.600579e+000,1.105213e-001,1.633092e-002,1.259701e-002,4.420850e-001,9.963844e-001,0.000000e+000,3.615581e-003,0.000000e+000
36755.000000,1,68,3,11,1,1.136438e+001,7.640579e+001,2.230226e+003,1.776846e+000,1.080630e-001,1.772617e-002,1.240713e-002,4.322521e-001,9.963844e-001,0.000000e+000,3.615581e-003,0.000000e+000
36755.000000,1,68,3,12,1,1.236438e+001,7.805251e+001,2.377556e+003,1.952537e+000,1.060495e-001,1.911593e-002,1.225059e-002,4.241978e-001,9.963844e-001,0.000000e+000,3.615581e-003,0.000000e+000
36755.000000,1,68,3,13,1,1.336438e+001,7.946477e+001,2.508961e+003,2.126927e+000,1.043858e-001,2.049660e-002,1.212055e-002,4.175432e-001,9.963844e-001,0.000000e+000,3.615581e-003,0.000000e+000
36755.000000,1,68,3,14,1,1.436438e+001,8.067730e+001,2.625573e+003,2.298894e+000,1.158918e-001,2.186001e-002,1.201186e-002,4.635671e-001,9.967866e-001,0.000000e+000,3.213432e-003,0.000000e+000
36760.000000,1,59,1,0,1,3.780822e-001,4.313756e+000,1.204088e+000,7.300211e-002,8.174184e-002,8.252899e-003,5.614532e-002,3.269673e-001,0.000000e+000,4.941093e-003,8.369439e-001,1.581150e-001
36760.000000,1,59,1,1,1,1.378082e+000,6.802075e+000,4.720800e+000,1.464010e-001,4.647023e-002,9.409047e-003,4.016521e-002,1.858809e-001,0.000000e+000,4.941093e-003,8.369439e-001,1.581150e-001
36760.000000,1,67,2,0,1,3.780822e-001,6.379581e+000,4.580588e+000,7.702381e-002,6.425731e-002,1.140488e-003,3.274378e-002,2.570293e-001,0.000000e+000,0.000000e+000,9.136928e-001,8.630716e-002
36760.000000,1,67,2,1,1,1.378082e+000,1.143785e+001,2.670847e+001,1.120958e-001,3.357708e-002,8.673126e-004,2.116525e-002,1.343083e-001,0.000000e+000,0.000000e+000,9.136928e-001,8.630716e-002
36760.000000,1,67,2,2,1,2.378082e+000,1.504862e+001,6.116301e+001,1.411873e-001,2.513121e-002,8.176219e-004,1.740371e-002,1.005249e-001,0.000000e+000,0.000000e+000,9.136928e-001,8.630716e-002
36760.000000,1,67,2,3,1,3.378082e+000,1.782954e+001,1.020687e+002,1.687851e-001,2.108981e-002,8.202570e-004,1.545502e-002,8.435922e-002,0.000000e+000,0.000000e+000,9.136928e-001,8.630716e-002
36760.000000,1,67,2,4,1,4.378082e+000,2.008191e+001,1.461909e+002,2.153803e-001,2.647407e-002,9.267816e-004,1.423128e-002,1.058963e-001,3.687071e-001,0.000000e+000,5.830985e-001,4.819440e-002
36760.000000,1,67,2,5,1,5.378082e+000,2.194328e+001,1.910642e+002,2.670583e-001,2.419249e-002,1.050116e-003,1.338795e-002,9.676995e-002,3.687071e-001,0.000000e+000,5.830985e-001,4.819440e-002
36760.000000,1,67,2,6,1,6.378082e+000,2.350108e+001,2.350358e+002,3.144970e-001,2.256835e-002,1.153631e-003,1.277238e-002,9.027339e-002,3.687071e-001,0.000000e+000,5.830985e-001,4.819440e-002
36760.000000,1,67,2,7,1,7.378082e+000,2.481611e+001,2.770415e+002,3.602469e-001,2.135933e-002,1.250658e-003,1.230529e-002,8.543731e-002,3.687071e-001,0.000000e+000,5.830985e-001,4.819440e-002
36760.000000,1,68,3,0,1,3.780822e-001,1.481770e+001,1.626717e+001,1.504857e-001,1.628096e-001,7.040032e-003,3.488951e-002,6.512383e-001,0.000000e+000,0.000000e+000,9.810449e-001,1.895507e-002
36760.000000,1,68,3,1,1,1.378082e+000,2.856782e+001,1.165738e+002,2.180087e-001,8.494862e-002,5.321447e-003,2.276326e-002,3.397945e-001,0.000000e+000,0.000000e+000,9.810449e-001,1.895507e-002
36760.000000,1,68,3,2,1,2.378082e+000,3.890066e+001,2.943344e+002,3.228606e-001,9.531677e-002,5.903642e-003,1.878390e-002,3.812671e-001,9.924859e-001,0.000000e+000,7.514111e-003,0.000000e+000
36760.000000,1,68,3,3,1,3.378082e+000,4.725765e+001,5.276992e+002,4.593452e-001,9.588463e-002,7.032627e-003,1.667566e-002,3.835385e-001,9.937458e-001,0.000000e+000,6.254193e-003,0.000000e+000
36760.000000,1,68,3,4,1,4.378082e+000,5.345421e+001,7.636877e+002,5.893911e-001,9.522883e-002,8.075753e-003,1.547543e-002,3.809153e-001,9.943642e-001,0.000000e+000,5.635765e-003,0.000000e+000
36760.000000,1,68,3,5,1,5.378082e+000,5.860306e+001,1.006308e+003,7.396630e-001,9.600337e-002,9.334750e-003,1.464061e-002,3.840135e-001,9.948510e-001,0.000000e+000,5.149016e-003,0.000000e+000
36760.000000,1,68,3,6,1,6.378082e+000,6.292136e+001,1.245559e+003,9.163416e-001,1.131165e-001,1.085541e-002,1.402838e-002,4.524658e-001,9.958979e-001,0.000000e+000,4.102089e-003,0.000000e+000
36760.000000,1,68,3,7,1,7.378082e+000,6.656636e+001,1.474805e+003,1.094052e+000,1.076039e-001,1.232904e-002,1.356289e-002,4.304156e-001,9.958979e-001,0.000000e+000,4.102089e-003,0.000000e+000
36760.000000,1,68,3,8,1,8.378082e+000,6.965731e+001,1.689936e+003,1.267307e+000,1.033657e-001,1.371897e-002,1.319967e-002,4.134629e-001,9.958979e-001,0.000000e+000,4.102089e-003,0.000000e+000
36760.000000,1,68,3,9,1,9.378082e+000,7.228755e+001,1.888689e+003,1.436940e+000,1.137063e-001,1.505386e-002,1.291073e-002,4.548252e-001,9.963912e-001,0.000000e+000,3.608833e-003,0.000000e+000
36760.000000,1,68,3,10,1,1.037808e+001,7.453174e+001,2.070112e+003,1.603279e+000,1.106772e-001,1.634904e-002,1.267742e-002,4.427088e-001,9.963912e-001,0.000000e+000,3.608833e-003,0.000000e+000
36760.000000,1,68,3,11,1,1.137808e+001,7.645058e+001,2.234150e+003,1.779402e+000,1.082220e-001,1.774249e-002,1.248684e-002,4.328879e-001,9.963912e-001,0.000000e+000,3.608833e-003,0.000000e+000
36760.000000,1,68,3,12,1,1.237808e+001,7.809399e+001,2.381348e+003,1.954969e+000,1.062106e-001,1.913078e-002,1.232969e-002,4.248423e-001,9.963912e-001,0.000000e+000,3.608833e-003,0.000000e+000
36760.000000,1,68,3,13,1,1.337808e+001,7.950344e+001,2.512626e+003,2.129251e+000,1.045485e-001,2.051019e-002,1.219914e-002,4.181941e-001,9.963912e-001,0.000000e+000,3.608833e-003,0.000000e+000
36760.000000,1,68,3,14,1,1.437808e+001,8.071359e+001,2.629117e+003,2.301810e+000,1.160431e-001,2.187907e-002,1.209002e-002,4.641725e-001,9.967916e-001,0.000000e+000,3.208351e-003,0.000000e+000
36765.000000,1,59,1,0,1,3.917808e-001,4.372467e+000,1.253923e+000,7.400011e-002,8.057473e-002,8.236993e-003,5.591077e-002,3.222989e-001,0.000000e+000,4.963595e-003,8.362014e-001,1.588350e-001
36765.000000,1,59,1,1,1,1.391781e+000,6.822341e+000,4.763121e+000,1.474173e-001,4.633413e-002,9.435980e-003,4.030432e-002,1.853365e-001,0.000000e+000,4.963595e-003,8.362014e-001,1.588350e-001
36765.000000,1,67,2,0,1,3.917808e-001,6.472599e+000,4.785272e+000,7.759946e-002,6.323823e-002,1.129988e-003,3.256236e-002,2.529529e-001,0.000000e+000,0.000000e+000,9.132636e-001,8.673643e-002
36765.000000,1,67,2,1,1,1.391781e+000,1.149854e+001,2.713877e+001,1.124501e-001,3.341089e-002,8.651340e-004,2.120440e-002,1.336436e-001,0.000000e+000,0.000000e+000,9.132636e-001,8.673643e-002
36765.000000,1,67,2,2,1,2.391781e+000,1.509485e+001,6.173226e+001,1.415135e-001,2.506882e-002,8.168970e-004,1.746487e-002,1.002753e-001,0.000000e+000,0.000000e+000,9.132636e-001,8.673643e-002
36765.000000,1,67,2,3,1,3.391781e+000,1.786677e+001,1.027136e+002,1.691073e-001,2.105961e-002,8.200645e-004,1.552035e-002,8.423843e-002,0.000000e+000,0.000000e+000,9.132636e-001,8.673643e-002
36765.000000,1,67,2,4,1,4.391781e+000,2.011270e+001,1.468687e+002,2.160341e-001,2.649954e-002,9.281451e-004,1.429706e-002,1.059981e-001,3.698851e-001,0.000000e+000,5.817685e-001,4.834635e-002
36765.000000,1,67,2,5,1,5.391781e+000,2.196916e+001,1.917456e+002,2.676195e-001,2.422460e-002,1.051065e-003,1.345316e-002,9.689839e-002,3.698851e-001,0.000000e+000,5.817685e-001,4.834635e-002
36765.000000,1,67,2,6,1,6.391781e+000,2.352309e+001,2.357012e+002,3.150206e-001,2.260392e-002,1.154458e-003,1.283677e-002,9.041567e-002,3.698851e-001,0.000000e+000,5.817685e-001,4.834635e-002
36765.000000,1,67,2,7,1,7.391781e+000,2.483499e+001,2.776785e+002,3.607579e-001,2.139682e-002,1.251470e-003,1.236883e-002,8.558727e-002,3.698851e-001,0.000000e+000,5.817685e-001,4.834635e-002
36765.000000,1,68,3,0,1,3.917808e-001,1.506149e+001,1.708336e+001,1.521684e-001,1.601464e-001,6.999912e-003,3.470414e-002,6.405855e-001,0.000000e+000,0.000000e+000,9.809437e-001,1.905633e-002
36765.000000,1,68,3,1,1,1.391781e+000,2.873823e+001,1.186725e+002,2.189417e-001,8.449825e-002,5.314070e-003,2.280710e-002,3.379930e-001,0.000000e+000,0.000000e+000,9.809437e-001,1.905633e-002
36765.000000,1,68,3,2,1,2.391781e+000,3.903546e+001,2.974047e+002,3.248146e-001,9.522706e-002,5.920489e-003,1.885053e-002,3.809082e-001,9.925009e-001,0.000000e+000,7.499068e-003,0.000000e+000
36765.000000,1,68,3,3,1,3.391781e+000,4.736873e+001,5.314291e+002,4.613933e-001,9.586819e-002,7.048993e-003,1.674655e-002,3.834728e-001,9.937565e-001,0.000000e+000,6.243481e-003,0.000000e+000
36765.000000,1,68,3,4,1,4.391781e+000,5.354952e+001,7.677800e+002,5.914537e-001,9.527662e-002,8.091078e-003,1.554668e-002,3.811065e-001,9.943747e-001,0.000000e+000,5.625290e-003,0.000000e+000
36765.000000,1,68,3,5,1,5.391781e+000,5.868612e+001,1.010593e+003,7.417386e-001,9.606036e-002,9.349131e-003,1.471131e-002,3.842415e-001,9.948593e-001,0.000000e+000,5.140694e-003,0.000000e+000
36765.000000,1,68,3,6,1,6.391781e+000,6.299463e+001,1.249915e+003,9.192372e-001,1.131956e-001,1.087847e-002,1.409829e-002,4.527824e-001,9.959040e-001,0.000000e+000,4.095964e-003,0.000000e+000
36765.000000,1,68,3,7,1,7.391781e+000,6.663164e+001,1.479148e+003,1.096603e+000,1.076970e-001,1.234706e-002,1.363200e-002,4.307879e-001,9.959040e-001,0.000000e+000,4.095964e-003,0.000000e+000
36765.000000,1,68,3,8,1,8.391781e+000,6.971600e+001,1.694211e+003,1.269617e+000,1.034679e-001,1.373374e-002,1.326805e-002,4.138717e-001,9.959040e-001,0.000000e+000,4.095964e-003,0.000000e+000
36765.000000,1,68,3,9,1,9.391781e+000,7.234074e+001,1.892862e+003,1.439804e+000,1.138600e-001,1.507408e-002,1.297844e-002,4.554398e-001,9.963975e-001,0.000000e+000,3.602482e-003,0.000000e+000
36765.000000,1,68,3,10,1,1.039178e+001,7.458032e+001,2.074162e+003,1.605993e+000,1.108350e-001,1.636729e-002,1.274456e-002,4.433402e-001,9.963975e-001,0.000000e+000,3.602482e-003,0.000000e+000
36765.000000,1,68,3,11,1,1.139178e+001,7.649527e+001,2.238070e+003,1.781971e+000,1.083828e-001,1.775894e-002,1.255347e-002,4.335311e-001,9.963975e-001,0.000000e+000,3.602482e-003,0.000000e+000
36765.000000,1,68,3,12,1,1.239178e+001,7.813539e+001,2.385137e+003,1.957415e+000,1.063735e-001,1.914576e-002,1.239589e-002,4.254941e-001,9.963975e-001,0.000000e+000,3.602482e-003,0.000000e+000
36765.000000,1,68,3,13,1,1.339178e+001,7.954204e+001,2.516287e+003,2.131590e+000,1.047131e-001,2.052394e-002,1.226496e-002,4.188522e-001,9.963975e-001,0.000000e+000,3.602482e-003,0.000000e+000
36765.000000,1,68,3,14,1,1.439178e+001,8.074980e+001,2.632657e+003,2.304739e+000,1.161963e-001,2.189825e-002,1.215552e-002,4.647850e-001,9.967964e-001,0.000000e+000,3.203621e-003,0.000000e+000
36770.000000,1,59,1,0,1,4.054795e-001,4.430273e+000,1.304316e+000,7.499964e-002,7.977869e-002,8.222944e-003,5.706927e-002,3.191148e-001,0.000000e+000,5.088737e-003,8.320717e-001,1.628396e-001
36770.000000,1,59,1,1,1,1.405479e+000,6.842293e+000,4.805032e+000,1.484485e-001,4.638996e-002,9.464139e-003,4.144533e-002,1.855599e-001,0.000000e+000,5.088737e-003,8.320717e-001,1.628396e-001
36770.000000,1,67,2,0,1,4.054795e-001,6.564766e+000,4.994030e+000,7.817679e-002,6.239602e-002,1.120016e-003,3.319180e-002,2.495841e-001,0.000000e+000,0.000000e+000,9.108697e-001,8.913032e-002
36770.000000,1,67,2,1,1,1.405479e+000,1.155895e+001,2.757165e+001,1.128106e-001,3.331939e-002,8.630511e-004,2.176960e-002,1.332776e-001,0.000000e+000,0.000000e+000,9.108697e-001,8.913032e-002
36770.000000,1,67,2,2,1,2.405479e+000,1.514093e+001,6.230304e+001,1.418448e-001,2.506122e-002,8.162158e-004,1.795975e-002,1.002449e-001,0.000000e+000,0.000000e+000,9.108697e-001,8.913032e-002
36770.000000,1,67,2,3,1,3.405479e+000,1.790388e+001,1.033593e+002,1.694340e-001,2.107517e-002,8.199000e-004,1.597134e-002,8.430067e-002,0.000000e+000,0.000000e+000,9.108697e-001,8.913032e-002
36770.000000,1,67,2,4,1,4.405479e+000,2.014340e+001,1.475468e+002,2.166930e-001,2.655965e-002,9.295303e-004,1.471826e-002,1.062386e-001,3.706744e-001,0.000000e+000,5.796922e-001,4.963348e-002
36770.000000,1,67,2,5,1,5.405479e+000,2.199497e+001,1.924268e+002,2.681864e-001,2.428836e-002,1.052038e-003,1.385291e-002,9.715343e-002,3.706744e-001,0.000000e+000,5.796922e-001,4.963348e-002
36770.000000,1,67,2,6,1,6.405479e+000,2.354504e+001,2.363662e+002,3.155501e-001,2.266902e-002,1.155307e-003,1.322042e-002,9.067607e-002,3.706744e-001,0.000000e+000,5.796922e-001,4.963348e-002
36770.000000,1,67,2,7,1,7.405479e+000,2.485383e+001,2.783150e+002,3.612746e-001,2.146226e-002,1.252302e-003,1.274004e-002,8.584904e-002,3.706744e-001,0.000000e+000,5.796922e-001,4.963348e-002
36770.000000,1,68,3,0,1,4.054795e-001,1.530343e+001,1.791993e+001,1.538078e-001,1.576699e-001,6.960192e-003,3.538295e-002,6.306796e-001,0.000000e+000,0.000000e+000,9.803776e-001,1.962241e-002
36770.000000,1,68,3,1,1,1.405479e+000,2.890797e+001,1.207877e+002,2.198756e-001,8.409558e-002,5.306943e-003,2.341680e-002,3.363823e-001,0.000000e+000,0.000000e+000,9.803776e-001,1.962241e-002
36770.000000,1,68,3,2,1,2.405479e+000,3.916984e+001,3.004868e+002,3.267679e-001,9.514368e-002,5.937286e-003,1.938530e-002,3.805747e-001,9.925162e-001,0.000000e+000,7.483769e-003,0.000000e+000
36770.000000,1,68,3,3,1,3.405479e+000,4.747952e+001,5.351665e+002,4.634447e-001,9.585554e-002,7.065384e-003,1.723359e-002,3.834222e-001,9.937674e-001,0.000000e+000,6.232645e-003,0.000000e+000
36770.000000,1,68,3,4,1,4.405479e+000,5.364460e+001,7.718769e+002,5.935234e-001,9.532743e-002,8.106488e-003,1.600440e-002,3.813097e-001,9.943853e-001,0.000000e+000,5.614729e-003,0.000000e+000
36770.000000,1,68,3,5,1,5.405479e+000,5.876898e+001,1.014880e+003,7.438224e-001,9.612023e-002,9.363610e-003,1.514782e-002,3.844809e-001,9.948677e-001,0.000000e+000,5.132288e-003,0.000000e+000
36770.000000,1,68,3,6,1,6.405479e+000,6.306772e+001,1.254271e+003,9.221398e-001,1.132775e-001,1.090158e-002,1.451883e-002,4.531100e-001,9.959102e-001,0.000000e+000,4.089788e-003,0.000000e+000
36770.000000,1,68,3,7,1,7.405479e+000,6.669678e+001,1.483490e+003,1.099163e+000,1.077926e-001,1.236518e-002,1.404019e-002,4.311705e-001,9.959102e-001,0.000000e+000,4.089788e-003,0.000000e+000
36770.000000,1,68,3,8,1,8.405479e+000,6.977456e+001,1.698484e+003,1.271937e+000,1.035725e-001,1.374863e-002,1.366647e-002,4.142902e-001,9.959102e-001,0.000000e+000,4.089788e-003,0.000000e+000
36770.000000,1,68,3,9,1,9.405479e+000,7.239382e+001,1.897032e+003,1.442682e+000,1.140160e-001,1.509442e-002,1.336902e-002,4.560642e-001,9.964039e-001,0.000000e+000,3.596098e-003,0.000000e+000
36770.000000,1,68,3,10,1,1.040548e+001,7.462880e+001,2.078210e+003,1.608719e+000,1.109952e-001,1.638568e-002,1.312876e-002,4.439810e-001,9.964039e-001,0.000000e+000,3.596098e-003,0.000000e+000
36770.000000,1,68,3,11,1,1.140548e+001,7.653987e+001,2.241987e+003,1.784554e+000,1.085459e-001,1.777554e-002,1.293243e-002,4.341836e-001,9.964039e-001,0.000000e+000,3.596098e-003,0.000000e+000
36770.000000,1,68,3,12,1,1.240548e+001,7.817671e+001,2.388923e+003,1.959875e+000,1.065387e-001,1.916089e-002,1.277051e-002,4.261549e-001,9.964039e-001,0.000000e+000,3.596098e-003,0.000000e+000
36770.000000,1,68,3,13,1,1.340548e+001,7.958056e+001,2.519945e+003,2.133943e+000,1.048798e-001,2.053783e-002,1.263596e-002,4.195193e-001,9.964039e-001,0.000000e+000,3.596098e-003,0.000000e+000
36770.000000,1,68,3,14,1,1.440548e+001,8.078594e+001,2.636194e+003,2.307681e+000,1.163516e-001,2.191756e-002,1.252348e-002,4.654065e-001,9.968011e-001,0.000000e+000,3.198864e-003,0.000000e+000
36775.000000,1,59,1,0,1,4.191781e-001,4.480788e+000,1.349443e+000,7.594800e-002,5.843695e-002,6.083453e-003,4.304791e-002,2.337478e-001,0.000000e+000,5.150026e-003,8.300491e-001,1.648008e-001
36775.000000,1,59,1,1,1,1.419178e+000,6.859724e+000,4.841848e+000,1.494191e-001,3.465711e-002,7.098145e-003,3.154520e-002,1.386284e-001,0.000000e+000,5.150026e-003,8.300491e-001,1.648008e-001
36775.000000,1,67,2,0,1,4.191781e-001,6.645808e+000,5.182547e+000,7.869711e-002,4.391154e-002,7.922964e-004,2.367829e-002,1.756462e-001,0.000000e+000,0.000000e+000,9.096932e-001,9.030683e-002
36775.000000,1,67,2,1,1,1.419178e+000,1.161229e+001,2.795766e+001,1.131391e-001,2.362215e-002,6.127489e-004,1.561342e-002,9.448862e-002,0.000000e+000,0.000000e+000,9.096932e-001,9.030683e-002
36775.000000,1,67,2,2,1,2.419178e+000,1.518164e+001,6.281040e+001,1.421456e-001,1.778852e-002,5.797268e-004,1.289537e-002,7.115407e-002,0.000000e+000,0.000000e+000,9.096932e-001,9.030683e-002
36775.000000,1,67,2,3,1,3.419178e+000,1.793670e+001,1.039325e+002,1.697297e-001,1.496367e-002,5.822991e-004,1.147274e-002,5.985467e-002,0.000000e+000,0.000000e+000,9.096932e-001,9.030683e-002
36775.000000,1,67,2,4,1,4.419178e+000,2.017055e+001,1.481482e+002,2.172824e-001,1.888914e-002,6.608394e-004,1.057502e-002,7.555655e-002,3.717783e-001,0.000000e+000,5.780138e-001,5.020789e-002
36775.000000,1,67,2,5,1,5.419178e+000,2.201780e+001,1.930307e+002,2.686947e-001,1.727335e-002,7.472997e-004,9.954598e-003,6.909341e-002,3.717783e-001,0.000000e+000,5.780138e-001,5.020789e-002
36775.000000,1,67,2,6,1,6.419178e+000,2.356446e+001,2.369555e+002,3.160251e-001,1.612080e-002,8.202900e-004,9.500908e-003,6.448322e-002,3.717783e-001,0.000000e+000,5.780138e-001,5.020789e-002
36775.000000,1,67,2,7,1,7.419178e+000,2.487049e+001,2.788790e+002,3.617381e-001,1.526163e-002,8.889032e-004,9.156207e-003,6.104654e-002,3.717783e-001,0.000000e+000,5.780138e-001,5.020789e-002
36775.000000,1,68,3,0,1,4.191781e-001,1.551649e+001,1.867886e+001,1.553940e-001,1.178948e-001,5.255590e-003,2.812176e-002,4.715791e-001,0.000000e+000,0.000000e+000,9.800985e-001,1.990147e-002
36775.000000,1,68,3,1,1,1.419178e+000,2.905793e+001,1.226772e+002,2.208214e-001,6.459076e-002,4.091705e-003,1.884689e-002,2.583631e-001,0.000000e+000,0.000000e+000,9.800985e-001,1.990147e-002
36775.000000,1,68,3,2,1,2.419178e+000,3.928866e+001,3.032296e+002,3.286392e-001,7.400966e-002,4.635213e-003,1.566268e-002,2.960386e-001,9.925305e-001,0.000000e+000,7.469501e-003,0.000000e+000
36775.000000,1,68,3,3,1,3.419178e+000,4.757751e+001,5.384868e+002,4.654140e-001,7.504723e-002,5.545165e-003,1.395216e-002,3.001889e-001,9.937774e-001,0.000000e+000,6.222573e-003,0.000000e+000
36775.000000,1,68,3,4,1,4.419178e+000,5.372871e+001,7.755132e+002,5.955159e-001,7.496026e-002,6.383661e-003,1.297175e-002,2.998410e-001,9.943950e-001,0.000000e+000,5.604993e-003,0.000000e+000
36775.000000,1,68,3,5,1,5.419178e+000,5.884230e+001,1.018683e+003,7.458327e-001,7.580732e-002,7.392212e-003,1.228720e-002,3.032293e-001,9.948755e-001,0.000000e+000,5.124500e-003,0.000000e+000
36775.000000,1,68,3,6,1,6.419178e+000,6.313240e+001,1.258134e+003,9.249042e-001,8.954804e-002,8.630126e-003,1.178384e-002,3.581921e-001,9.959159e-001,0.000000e+000,4.084078e-003,0.000000e+000
36775.000000,1,68,3,7,1,7.419178e+000,6.675441e+001,1.487339e+003,1.101620e+000,8.537918e-002,9.800494e-003,1.140042e-002,3.415167e-001,9.959159e-001,0.000000e+000,4.084078e-003,0.000000e+000
36775.000000,1,68,3,8,1,8.419178e+000,6.982638e+001,1.702271e+003,1.274177e+000,8.216684e-002,1.090915e-002,1.110082e-002,3.286674e-001,9.959159e-001,0.000000e+000,4.084078e-003,0.000000e+000
36775.000000,1,68,3,9,1,9.419178e+000,7.244080e+001,1.900727e+003,1.445435e+000,9.059065e-002,1.199436e-002,1.086223e-002,3.623626e-001,9.964097e-001,0.000000e+000,3.590251e-003,0.000000e+000
36775.000000,1,68,3,10,1,1.041918e+001,7.467171e+001,2.081796e+003,1.611336e+000,8.828571e-002,1.303081e-002,1.066942e-002,3.531428e-001,9.964097e-001,0.000000e+000,3.590251e-003,0.000000e+000
36775.000000,1,68,3,11,1,1.141918e+001,7.657934e+001,2.245458e+003,1.787040e+000,8.641532e-002,1.414556e-002,1.051180e-002,3.456613e-001,9.964097e-001,0.000000e+000,3.590251e-003,0.000000e+000
36775.000000,1,68,3,12,1,1.241918e+001,7.821327e+001,2.392276e+003,1.962250e+000,8.488160e-002,1.525679e-002,1.038177e-002,3.395264e-001,9.964097e-001,0.000000e+000,3.590251e-003,0.000000e+000
36775.000000,1,68,3,13,1,1.341918e+001,7.961465e+001,2.523185e+003,2.136220e+000,8.361329e-002,1.636125e-002,1.027370e-002,3.344532e-001,9.964097e-001,0.000000e+000,3.590251e-003,0.000000e+000
36775.000000,1,68,3,14,1,1.441918e+001,8.081792e+001,2.639326e+003,2.310499e+000,9.278535e-002,1.747253e-002,1.018333e-002,3.711414e-001,9.968055e-001,0.000000e+000,3.194482e-003,0.000000e+000
36780.000000,1,59,1,0,1,4.328767e-001,4.521119e+000,1.386210e+000,7.679246e-002,5.805728e-002,6.088515e-003,4.366579e-002,2.322291e-001,0.000000e+000,5.238508e-003,8.271292e-001,1.676323e-001
36780.000000,1,59,1,1,1,1.432877e+000,6.873634e+000,4.871364e+000,1.502705e-001,3.469167e-002,7.119265e-003,3.215823e-002,1.387667e-001,0.000000e+000,5.238508e-003,8.271292e-001,1.676323e-001
36780.000000,1,67,2,0,1,4.328767e-001,6.710868e+000,5.337287e+000,7.911493e-002,4.351157e-002,7.876252e-004,2.399318e-002,1.740463e-001,0.000000e+000,0.000000e+000,9.079900e-001,9.201005e-002
36780.000000,1,67,2,1,1,1.432877e+000,1.165524e+001,2.827115e+001,1.134047e-001,2.357720e-002,6.117580e-004,1.589816e-002,9.430882e-002,0.000000e+000,0.000000e+000,9.079900e-001,9.201005e-002
36780.000000,1,67,2,2,1,2.432877e+000,1.521446e+001,6.322136e+001,1.423885e-001,1.778501e-002,5.794094e-004,1.314558e-002,7.114006e-002,0.000000e+000,0.000000e+000,9.079900e-001,9.201005e-002
36780.000000,1,67,2,3,1,3.432877e+000,1.796316e+001,1.043962e+002,1.699684e-001,1.497174e-002,5.822330e-004,1.170115e-002,5.988695e-002,0.000000e+000,0.000000e+000,9.079900e-001,9.201005e-002
36780.000000,1,67,2,4,1,4.432877e+000,2.019244e+001,1.486344e+002,2.177575e-001,1.893056e-002,6.615497e-004,1.078854e-002,7.572226e-002,3.726934e-001,0.000000e+000,5.762152e-001,5.109131e-002
36780.000000,1,67,2,5,1,5.432877e+000,2.203622e+001,1.935187e+002,2.691046e-001,1.731570e-002,7.478027e-004,1.015737e-002,6.926281e-002,3.726934e-001,0.000000e+000,5.762152e-001,5.109131e-002
36780.000000,1,67,2,6,1,6.432877e+000,2.358013e+001,2.374316e+002,3.164083e-001,1.616318e-002,8.207302e-004,9.695599e-003,6.465271e-002,3.726934e-001,0.000000e+000,5.762152e-001,5.109131e-002
